draw,peer_reaction_mean_car_pct,peer_drift_mean_car_pct
89,5.3825,3.7124999999999977
90,2.6674999999999995,22.475
91,0.18999999999999928,7.609999999999999
92,-4.1825,-1.1950000000000012
93,-14.717499999999998,31.937499999999996
94,9.579999999999998,-1.6450000000000014
95,-1.96,-15.182500000000003
96,0.6225,-7.340000000000003
97,-1.0300000000000002,26.655
98,6.604999999999999,-3.2150000000000016
99,4.4425,6.849999999999999
100,-1.1900000000000004,6.234999999999996
101,-3.3000000000000003,13.712499999999999
102,-9.7125,11.634999999999996
103,-0.43750000000000044,16.957500000000003
104,9.9375,14.4325
105,2.299999999999999,33.5325
106,1.0199999999999996,12.552499999999998
107,6.8725000000000005,6.497499999999999
108,6.214999999999999,-0.5100000000000007
109,5.0874999999999995,7.7325
110,3.952499999999999,29.7675
111,4.9425,20.642500000000002
112,4.035,13.067499999999997
113,-6.45,-8.172499999999998
114,12.902499999999998,28.155000000000005
115,2.4975,23.395
116,-1.8849999999999998,-26.255
117,3.924999999999999,8.4575
118,12.339999999999996,19.5775
119,9.675,27.39
120,-0.07000000000000028,-6.860000000000002
121,11.7075,25.082499999999996
122,-5.775000000000001,4.812499999999998
123,4.32,8.2125
124,-4.722500000000001,27.689999999999998
125,13.9725,17.169999999999998
126,8.7575,-13.219999999999999
127,-0.3350000000000004,-1.1000000000000014
128,9.654999999999998,15.909999999999998
129,-11.71,5.777500000000002
130,1.3725000000000005,6.25
131,1.3724999999999992,27.154999999999998
132,12.6975,17.98
133,0.365,7.917500000000001
134,0.10000000000000009,10.52
135,5.467499999999999,35.035
136,5.082499999999999,9.052499999999997
137,-7.055,18.612499999999997
138,4.8175,6.487500000000001
139,12.110000000000001,28.0075
140,3.179999999999999,35.58
141,-3.4699999999999998,29.9725
142,5.24,5.37
143,-1.2974999999999999,21.572499999999998
144,-16.6325,5.435000000000003
145,8.719999999999999,25.322499999999998
146,0.4824999999999995,13.722499999999998
147,10.177500000000002,20.4925
148,4.9575,22.7675
149,-0.5725000000000007,18.14
150,-34.34,-18.142500000000002
151,4.425,21.597499999999997
152,9.2075,4.9725
